text,label
The homework assignment is due Saturday. Please submit via the portal by midnight.,ham
CLAIM NOW: You've been chosen for a $57864 Amazon gift card!,spam
URGENT: Your account has been suspended. Verify now at http://secure-649692.net,spam
Please find attached the report for Q1 as discussed in our last meeting.,ham
Meet beautiful European women seeking marriage. Visit http://bride-035971.com,spam
Refinance your mortgage! Get $61223 cash back. No credit check needed.,spam
Here's the summary of today's meeting. Action items are highlighted in yellow.,ham
Can we reschedule our Monday call? I have a conflict in the morning.,ham
Happy birthday John! Hope you have a wonderful day.,ham
FYI ? the project deadline has been moved to Thursday. Please update your plans.,ham
"Hi team, please welcome David who is joining us as the new Product Manager starting Sunday.",ham
"Hey, are you free this weekend? A few of us are planning a hike on Tuesday.",ham
LAST CHANCE: Confirm your subscription or lose access. Click: http://sub-784984.net,spam
Your computer has a virus! Call 1-800-412746 immediately for free removal.,
"Cheap meds online! V!@GRA, C!AL!S and more. Discreet shipping. Order now!",spam
Just a reminder that rent is due on the the 20thth. Please transfer at your convenience.,ham
Nigerian prince needs your help. Transfer $52454 for $298144 reward.,spam
Reminder: Team standup is at noon today. Agenda in the shared doc.,ham
,ham
WINNER! Your email won our lottery. Send bank details to collect $7726.,spam
The quarterly budget review is scheduled for Friday. Please prepare your department numbers.,ham
Your package is held at customs. Pay $72212 fee: http://customs-316816.com,spam
Can we reschedule our Friday call? I have a conflict in the morning.,ham
Nigerian prince needs your help. Transfer $67523 for $443877 reward.,spam
The conference call recording from Thursday is now available in the shared folder.,ham
Monthly newsletter: Here's what happened in our community this January.,ham
Hot singles in your area are waiting! Meet them tonight at http://date-233613.com,spam
Your order #314644 has been shipped. Expected delivery: Monday.,ham
Monthly newsletter: Here's what happened in our community this April.,ham
The library book you reserved is now available for pickup. Expires the 20th.,ham
Double your investment in 24 hours with our secret trading algorithm!,spam
FREE iPhone 15! Limited offer. Reply YES to claim yours now!,spam
,ham
Send this to 11 people and receive $85126 from Bill Gates!,spam
You owe $78203 in taxes. Pay immediately or face arrest. IRS Notice #050965.,spam
"Hi team, please welcome Ashley who is joining us as the new Designer starting Sunday.",ham
Your order #732065 has been shipped. Expected delivery: Monday.,ham
Your doctor's appointment is confirmed for Friday at 10:30 AM.,ham
Your package is held at customs. Pay $17788 fee: http://customs-362216.com,spam
Thanks for your email. I'll get back to you by end of day Friday.,ham
Dinner at 10:30 AM tonight? I was thinking we could try that new Italian place.,ham
Make $43340 per day working from home! No experience needed. Join now!,spam
"Cheap meds online! V!@GRA, C!AL!S and more. Discreet shipping. Order now!",spam
FYI ? the project deadline has been moved to the 20th. Please update your plans.,ham
"Hi Sarah, your insurance renewal is due on the 15th. Review your policy attached.",ham
"Your password was recently changed. If this wasn't you, contact support immediately.",ham
"Cheap meds online! V!@GRA, C!AL!S and more. Discreet shipping. Order now!",spam
Earn $12194 daily with crypto! Bitcoin investment guaranteed returns.,spam
Make $1760 per day working from home! No experience needed. Join now!,spam
Your flight 659773 to Toronto departs at 2:00 PM on tomorrow. Check-in opens 24h before.,ham
Free trial of our premium service. No credit card needed. Sign up: http://free-901459.com,spam
Hot singles in your area are waiting! Meet them tonight at http://date-545089.com,
Lose 31 lbs in 14 days GUARANTEED! Our miracle pill works instantly.,spam
The homework assignment is due Saturday. Please submit via the portal by midnight.,ham
LAST CHANCE: Confirm your subscription or lose access. Click: http://sub-786691.net,spam
CLAIM NOW: You've been chosen for a $48783 Amazon gift card!,spam
WINNER! Your email won our lottery. Send bank details to collect $57475.,spam
Monthly newsletter: Here's what happened in our community this February.,ham
Reminder: Team standup is at 9:00 AM today. Agenda in the shared doc.,ham
Monthly newsletter: Here's what happened in our community this September.,ham
Nigerian prince needs your help. Transfer $33026 for $443307 reward.,spam
The conference call recording from Thursday is now available in the shared folder.,ham
Congratulations! You've won a $44891 prize. Click here to claim: http://prize-230458.com,spam
Congratulations! You've won a $90502 prize. Click here to claim: http://prize-488899.com,spam
You have been selected for a $64043 cash reward. Act fast! Expires soon.,spam
FYI ? the project deadline has been moved to the 15th. Please update your plans.,ham
FYI ? the project deadline has been moved to Thursday. Please update your plans.,ham
LAST CHANCE: Confirm your subscription or lose access. Click: http://sub-671877.net,spam
Refinance your mortgage! Get $54736 cash back. No credit check needed.,spam
The invoice #173665 for $28574 is attached. Please process by the 15th.,ham
Your PayPal account is limited. Verify immediately: http://paypal-977726.com,spam
URGENT: Your account has been suspended. Verify now at http://secure-587495.net,spam
CLAIM NOW: You've been chosen for a $78315 Amazon gift card!,spam
The homework assignment is due tomorrow. Please submit via the portal by midnight.,ham
Here's the summary of today's meeting. Action items are highlighted in yellow.,ham
Your flight 889384 to Berlin departs at 10:30 AM on the 20th. Check-in opens 24h before.,ham
,spam
Your PayPal account is limited. Verify immediately: http://paypal-703996.com,spam
The conference call recording from tomorrow is now available in the shared folder.,
Monthly newsletter: Here's what happened in our community this January.,ham
Please find attached the report for Q2 as discussed in our last meeting.,ham
Prescription drugs at 80% off. No prescription needed! http://pharmacy-677462.com,spam
,spam
"Your password was recently changed. If this wasn't you, contact support immediately.",ham
"Cheap meds online! V!@GRA, C!AL!S and more. Discreet shipping. Order now!",spam
FYI ? the project deadline has been moved to Thursday. Please update your plans.,ham
FYI ? the project deadline has been moved to the 15th. Please update your plans.,ham
FYI ? the project deadline has been moved to Sunday. Please update your plans.,ham
Hot singles in your area are waiting! Meet them tonight at http://date-293634.com,spam
"Hi team, please welcome David who is joining us as the new Data Analyst starting Monday.",ham
Your computer has a virus! Call 1-800-568652 immediately for free removal.,spam
Reminder: Team standup is at 10:30 AM today. Agenda in the shared doc.,ham
FREE iPhone 15! Limited offer. Reply YES to claim yours now!,spam
Your doctor's appointment is confirmed for the 15th at 5:00 PM.,ham
Your package is held at customs. Pay $21446 fee: http://customs-907399.com,spam
Double your investment in 24 hours with our secret trading algorithm!,spam
Lose 16 lbs in 30 days GUARANTEED! Our miracle pill works instantly.,spam
CLAIM NOW: You've been chosen for a $40062 Amazon gift card!,spam
WINNER! Your email won our lottery. Send bank details to collect $30090.,
Your PayPal account is limited. Verify immediately: http://paypal-307450.com,spam
Lose 19 lbs in 14 days GUARANTEED! Our miracle pill works instantly.,spam
Here's the summary of today's meeting. Action items are highlighted in yellow.,ham
"Hi Jessica, your insurance renewal is due on Sunday. Review your policy attached.",ham
Quick question ? did you get a chance to look at the spreadsheet I sent?,ham
"Hi Ashley, can you review the pull request I submitted? Let me know if you have questions.",ham
Reminder: Team standup is at noon today. Agenda in the shared doc.,ham
Thanks for attending the webinar! The recording and slides are attached.,ham
"Hi David, I wanted to follow up on the proposal I sent last week. Any feedback?",ham
Make $58623 per day working from home! No experience needed. Join now!,spam
The invoice #972777 for $7232 is attached. Please process by the 15th.,ham
"Hi team, please welcome Robert who is joining us as the new Data Analyst starting Wednesday.",ham
I've booked a table for 5 at 2:00 PM on Saturday. Let me know if plans change.,ham
Lose 23 lbs in 13 days GUARANTEED! Our miracle pill works instantly.,spam
The homework assignment is due Saturday. Please submit via the portal by midnight.,ham
You have been selected for a $33618 cash reward. Act fast! Expires soon.,spam
LAST CHANCE: Confirm your subscription or lose access. Click: http://sub-044324.net,spam
Your flight 534503 to London departs at 3:30 PM on the 15th. Check-in opens 24h before.,ham
Your flight 476898 to Toronto departs at 9:00 AM on the 20th. Check-in opens 24h before.,ham
"Cheap meds online! V!@GRA, C!AL!S and more. Discreet shipping. Order now!",spam
